DateTime,HerdID,MonthString,OrigMonthString,DairyCows_Total,MilkYield,TotalKWh,CoolingKWh,VacuumKWh,WaterHeatKWh,OtherKWh,CoolingType,IBDX,GWPHE,PHEProcedure
735965,25,Dec,Dec-14,102,0,1276.467521,0,0,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735996,25,Jan,Jan-15,102,0,NaN,0,8.505712366,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736024,25,Feb,Feb-15,119,11852,2379.553777,122.3936413,401.0982143,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736055,25,Mar,Mar-15,125,54775,3357.196813,861.3896132,724.3778774,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736085,25,Apr,Apr-15,125,97173,2882.285631,1198.441048,683.1889879,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736116,25,May,May-15,122,95916,2661.875387,1174.082756,662.812849,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736146,25,Jun,Jun-15,122,78983,2704.276667,1196.530347,651.1778395,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736177,25,Jul,Jul-15,122,64576,2500.118588,1060.268101,648.6534454,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736208,25,Aug,Aug-15,122,64807,2404.922689,972.2794622,641.4461849,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736238,25,Sep,Sep-15,112,57072,2116.168542,883.7199027,518.7399792,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736269,25,Oct,Oct-15,112,49147,2129.059718,725.5308908,514.5183193,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736299,25,Nov,Nov-15,111,27311,2102.929931,387.6345486,421.0090801,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736330,25,Dec,Dec-15,111,1600,1714.776008,23.02319328,45.37618567,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736361,25,Jan,Jan-16,110,0,1615.842776,0,0,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736390,25,Feb,Feb-16,124,16974,2409.465158,254.0902275,411.8434783,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736421,25,Mar,Mar-16,126,75218,3102.24207,743.2487395,634.0387227,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736451,25,Apr,Apr-16,123,NaN,2896.916574,1020.97129,673.3682308,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736482,25,May,May-16,NaN,NaN,2908.506475,1385.284892,685.3115108,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736512,25,Jun,Jun-16,NaN,NaN,2662.893525,1323.615108,621.1884892,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736543,25,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736574,25,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736604,25,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736635,25,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736665,25,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736696,25,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736727,25,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736755,25,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736786,25,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736816,25,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736847,25,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
736877,25,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735631,26,Jan,Jan-14,99,0,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,26,Feb,Feb-14,113,21791,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,26,Mar,Mar-14,100,58866,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,26,Apr,Apr-14,95,67783,3294.894244,NaN,NaN,1159.690697,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,26,May,May-14,95,58078,3261.385479,NaN,377.5803697,1115.123361,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,26,Jun,Jun-14,94,65744,2667.250972,NaN,343.7578326,859.4964583,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,26,Jul,Jul-14,89,45503,2773.2625,NaN,344.4469916,859.8774866,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,26,Aug,Aug-14,89,39483,2551.013239,NaN,336.2258065,966.8247648,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,26,Sep,Sep-14,89,45324,2157.997569,NaN,308.7142361,755.3241667,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,26,Oct,Oct-14,89,30661,2148.764639,NaN,283.2902554,739.6451092,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,26,Nov,Nov-14,86,0,1107.76875,NaN,24.5255297,32.03334491,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,26,Dec,Dec-14,77,0,1379.463374,NaN,42.34265546,0,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,26,Jan,Jan-15,90,962,2022.179267,170.0401235,149.7503024,412.1384409,1290.250401,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,26,Feb,Feb-15,104,18999,2869.667188,297.421131,316.1350446,807.6006699,1448.510342,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,26,Mar,Mar-15,101,49011,3269.320415,607.0189107,396.2290671,1022.25691,1243.815528,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,26,Apr,Apr-15,100,77955,3374.270784,834.6823122,388.2718068,1032.988182,1118.328483,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,26,May,May-15,97,67607,3413.438655,916.6155914,400.669086,1015.222723,1080.931255,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,26,Jun,Jun-15,97,76842,2912.932199,884.6277971,382.1652083,815.0484196,831.0907737,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,26,Jul,Jul-15,97,51572,2647.055481,842.7489748,360.0418011,827.9340504,616.3306545,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,26,Aug,Aug-15,97,48817,2676.297379,774.7202957,352.955563,848.3697581,700.2517622,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,26,Sep,Sep-15,97,54970,2792.707051,657.6563889,330.5440778,907.8450156,896.6615687,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,26,Oct,Oct-15,97,41158,3204.352016,624.2096774,339.1416471,1004.574664,1236.426028,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,26,Nov,Nov-15,98,31529,3193.208368,494.0626526,328.7234326,800.2288266,1570.193456,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,26,Dec,Dec-15,98,15295,3108.744254,299.4010753,220.7482527,806.9419355,1781.652991,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,26,Jan,Jan-16,110,5923,2919.080544,230.3547043,202.3358871,888.5967742,1597.793179,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,26,Feb,Feb-16,129,25499,3506.058908,419.7519943,366.6948617,999.2760331,1720.336019,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,26,Mar,Mar-16,123,73628,3873.201042,734.0394622,454.7581176,1053.753965,1630.649497,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,26,Apr,Apr-16,124,NaN,3491.546004,894.6521376,448.5782412,843.4633299,1304.852295,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,26,May,May-16,NaN,NaN,3362.737679,12.00409976,1070.845129,27.55039289,2252.338057,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,26,Jun,Jun-16,NaN,NaN,2754.962321,14.49240688,992.2548711,25.51332378,1722.701719,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,26,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,26,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,26,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,26,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,26,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,26,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,26,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,26,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,26,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,26,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,26,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,26,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,27,Jan,Jan-14,93,5558,NaN,97.95182482,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,27,Feb,Feb-14,105,32787,2886.446057,239.6563663,NaN,564.5697545,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,27,Mar,Mar-14,98,63643,2922.944538,435.5387563,NaN,574.7359879,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,27,Apr,Apr-14,97,77901,2117.769653,494.386171,NaN,700.2963242,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,27,May,May-14,96,65079,1724.758333,536.2402017,NaN,451.1856434,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,27,Jun,Jun-14,96,70170,1605.714306,507.904934,NaN,366.2789879,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,27,Jul,Jul-14,96,47818,1819.432874,442.5458151,NaN,352.6552605,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,27,Aug,Aug-14,95,44665,2035.667137,381.6845042,NaN,532.4788642,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,27,Sep,Sep-14,94,50445,1994.743082,351.6440278,NaN,817.48375,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,27,Oct,Oct-14,94,37561,1694.902666,274.1682582,NaN,517.6214454,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,27,Nov,Nov-14,94,17220,1826.167604,145.9519278,NaN,483.5633623,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,27,Dec,Dec-14,92,0,2053.2061,19.51310484,NaN,214.3119892,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,27,Jan,Jan-15,104,4757,2277.471171,67.42264785,300.5489231,448.7507392,1460.748861,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,27,Feb,Feb-15,106,37476,3114.315476,272.1034611,301.2359509,605.0748046,1935.90126,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,27,Mar,Mar-15,116,62620,3377.279264,368.9012561,366.6730856,730.7509642,1910.953958,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,27,Apr,Apr-15,120,93559,3178.792253,485.6389365,395.9337256,833.1271173,1464.092474,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,27,May,May-15,120,80346,2779.466667,506.8509923,398.6015462,633.5382185,1240.47591,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,27,Jun,Jun-15,120,94342,2549.767431,480.7295677,345.7459255,609.646973,1113.644965,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,27,Jul,Jul-15,120,63974,2664.812731,498.2714143,350.1315888,641.9032561,1174.506472,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,27,Aug,Aug-15,120,57706,2454.558922,435.1922715,321.9243025,615.4199664,1082.022382,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,27,Sep,Sep-15,120,73767,NaN,436.0051425,314.0179167,629.4552275,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,27,Oct,Oct-15,120,51399,NaN,385.6885378,321.3236975,650.3551597,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,27,Nov,Nov-15,120,34487,NaN,243.5076444,290.685921,608.4270884,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,27,Dec,Dec-15,120,16121,NaN,122.4644923,168.5698151,609.0135126,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,27,Jan,Jan-16,144,11613,3552.328571,108.9097143,212.2137815,727.5886425,2503.616433,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,27,Feb,Feb-16,159,55417,3331.491595,324.866427,379.3084441,774.2337046,1853.083019,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,27,Mar,Mar-16,160,101764,3606.221909,520.6244706,463.7671933,719.8834677,1901.946777,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,27,Apr,Apr-16,160,NaN,3758.015844,614.0784423,452.7855405,642.3143552,2048.837506,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,27,May,May-16,NaN,NaN,603.4,3.3,NaN,43.5,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,27,Jun,Jun-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,27,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,27,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,27,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,27,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,27,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,27,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,27,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,27,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,27,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,27,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,27,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,27,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,28,Jan,Jan-14,151,0,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735659,28,Feb,Feb-14,196,42121,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735690,28,Mar,Mar-14,195,113283,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735720,28,Apr,Apr-14,176,169682,5098.554124,1830.07,853.9568429,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735751,28,May,May-14,176,124426,5024.861983,1960.132818,834.4207801,412.4770161,1817.831369,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735781,28,Jun,Jun-14,175,126908,4412.962431,1779.45231,725.1063933,369.8850295,1538.518698,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735812,28,Jul,Jul-14,175,83879,4051.420901,1660.557796,699.1772539,437.4021719,1254.283679,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735843,28,Aug,Aug-14,171,89470,3503.676915,1471.794388,679.0841008,367.2699832,985.5284428,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735873,28,Sep,Sep-14,171,83768,3767.614583,1271.782569,662.7771839,454.1185896,1378.93624,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735904,28,Oct,Oct-14,171,54220,3278.401747,999.6357863,540.3443361,526.6769153,1211.74471,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735934,28,Nov,Nov-14,166,29067,2992.653918,495.3505295,364.2824402,411.2510638,1721.769884,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735965,28,Dec,Dec-14,166,0,2073.159193,0.093256572,12.60134785,151.8507798,1908.613808,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
735996,28,Jan,Jan-15,171,0,2600.869162,0,83.15466387,299.6917516,2218.022747,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736024,28,Feb,Feb-15,209,42073,5669.599351,612.5831783,636.5674993,989.6527941,3430.795879,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736055,28,Mar,Mar-15,215,114156,7786.476162,1718.133614,983.9446885,1047.511621,4036.886239,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736085,28,Apr,Apr-15,219,204756,5722.404131,2103.100052,914.2306253,626.5515244,2078.521929,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736116,28,May,May-15,217,148678,5915.140734,2172.448083,944.7050084,647.6544402,2150.333202,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736146,28,Jun,Jun-15,217,188386,5722.404131,2103.100052,914.5485076,626.7693793,2077.986192,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736177,28,Jul,Jul-15,217,126437,5915.140734,2172.448083,944.7050084,647.6544402,2150.333202,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736208,28,Aug,Aug-15,217,125039,5501.866152,2061.674551,918.0819141,597.4668957,1924.642792,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736238,28,Sep,Sep-15,207,124594,4437.779653,1551.276528,786.5917304,481.8015283,1618.109866,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736269,28,Oct,Oct-15,207,92357,4446.986559,1358.01203,774.4802017,566.4706555,1748.023672,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736299,28,Nov,Nov-15,205,68942,5233.516563,1044.962708,696.8774936,851.7956597,2639.880701,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736330,28,Dec,Dec-15,205,19212,3419.448622,277.6932796,155.3565042,303.6038978,2682.794941,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736361,28,Jan,Jan-16,238,0,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736390,28,Feb,Feb-16,268,57140,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736421,28,Mar,Mar-16,268,186707,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736451,28,Apr,Apr-16,267,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736482,28,May,May-16,NaN,NaN,6817.436207,2596.812069,1068.536207,697.5862069,2454.501724,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736512,28,Jun,Jun-16,NaN,NaN,5594.563793,2375.987931,918.6637931,622.2137931,1677.698276,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736543,28,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736574,28,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736604,28,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736635,28,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736665,28,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736696,28,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736727,28,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736755,28,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736786,28,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736816,28,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736847,28,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
736877,28,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ice Bank + PHE (GW + ICW  DS),IB,Yes,PHE GW Recycled
